supplier_id,name,lead_time_mean,lead_time_std,defect_rate,late_shipments_rate,financial_score,risk_label_numeric
S2990,Supplier Z,19.65,3.58,0.148,0.132,0.711,0.395
S2991,Supplier A,16.07,4.21,0.044,0.077,0.456,0.372
S2992,Supplier B,12.41,2.98,0.063,0.059,0.5,0.323
S2993,Supplier C,10.29,4.64,0.052,0.189,0.594,0.321
S2994,Supplier D,9.15,3.91,0.025,0.144,0.462,0.321
S2995,Supplier E,6.19,2.29,0.079,0.07,0.889,0.154
S2996,Supplier F,10.31,5.21,0.063,0.091,0.578,0.291
S2997,Supplier G,11.03,3.33,0.107,0.242,0.986,0.254
S2998,Supplier H,5.03,2.16,0.124,0.215,0.822,0.24
S2999,Supplier I,11.34,4.65,0.086,0.222,0.504,0.386
S3000,Supplier J,9.38,5.08,0.015,0.126,0.686,0.244
S3001,Supplier K,2.37,2.97,0.097,0.163,0.68,0.224
S3002,Supplier L,6.56,2.5,0.018,0.107,0.696,0.207
S3003,Supplier M,8.35,2.83,0.096,0.038,0.721,0.221
S3004,Supplier N,17.55,3.71,0.106,0.112,0.419,0.437
S3005,Supplier O,12.23,4.28,0.038,0.157,0.812,0.256
S3006,Supplier P,4.66,3.57,0.125,0.086,0.692,0.223
S3007,Supplier Q,11.94,3.1,0.138,0.215,0.875,0.298
S3008,Supplier R,3.81,4.5,0.124,0.055,0.889,0.143
S3009,Supplier S,14.33,2.69,0.053,0.104,0.538,0.345
S3010,Supplier T,8.12,4.03,0.092,0.049,0.429,0.309
S3011,Supplier U,9.63,2.71,0.138,0.113,0.822,0.25
S3012,Supplier V,15.3,3.43,0.055,0.029,0.987,0.191
S3013,Supplier W,4.85,2.89,0.125,0.083,0.668,0.231
S3014,Supplier X,4.41,2.94,0.011,0.112,0.556,0.227
S3015,Supplier Y,7.67,2.62,0.011,0.13,0.494,0.285
S3016,Supplier Z,14.15,4.34,0.116,0.145,0.572,0.374
S3017,Supplier A,3.92,2.27,0.117,0.083,0.597,0.24
S3018,Supplier B,2.0,2.26,0.12,0.14,0.654,0.228
S3019,Supplier C,8.2,5.12,0.14,0.137,0.793,0.255
S3020,Supplier D,12.21,3.98,0.027,0.093,0.564,0.301
S3021,Supplier E,14.8,0.61,0.042,0.211,0.431,0.42
S3022,Supplier F,8.15,2.43,0.137,0.145,0.624,0.307
S3023,Supplier G,8.35,1.19,0.035,0.096,0.913,0.162
S3024,Supplier H,14.62,2.05,0.106,0.238,0.699,0.374
S3025,Supplier I,2.52,0.5,0.084,0.214,0.979,0.151
S3026,Supplier J,8.45,2.86,0.022,0.246,0.702,0.281
S3027,Supplier K,10.76,1.86,0.05,0.179,0.566,0.33
S3028,Supplier L,11.8,3.06,0.083,0.107,0.516,0.339
S3029,Supplier M,7.96,1.37,0.129,0.085,0.817,0.22
S3030,Supplier N,10.14,3.08,0.109,0.173,0.722,0.297
S3031,Supplier O,2.0,2.59,0.097,0.246,0.762,0.228
S3032,Supplier P,7.37,4.5,0.079,0.164,0.853,0.215
S3033,Supplier Q,11.81,4.41,0.052,0.223,0.836,0.277
S3034,Supplier R,6.07,3.79,0.027,0.096,0.426,0.282
S3035,Supplier S,10.24,2.67,0.067,0.114,0.882,0.21
S3036,Supplier T,11.79,4.99,0.014,0.228,0.72,0.299
S3037,Supplier U,8.63,1.45,0.04,0.194,0.635,0.289
S3038,Supplier V,10.68,1.6,0.071,0.246,0.723,0.317
S3039,Supplier W,6.15,2.92,0.069,0.198,0.767,0.238
S3040,Supplier X,9.17,5.25,0.016,0.123,0.49,0.301
S3041,Supplier Y,12.44,2.8,0.092,0.142,0.65,0.323
S3042,Supplier Z,10.63,2.82,0.087,0.227,0.601,0.352
S3043,Supplier A,7.65,1.56,0.021,0.147,0.61,0.261
S3044,Supplier B,10.9,3.95,0.142,0.079,0.455,0.361
S3045,Supplier C,12.86,3.95,0.024,0.12,0.496,0.337
S3046,Supplier D,2.0,3.79,0.13,0.139,0.497,0.278
S3047,Supplier E,14.64,2.37,0.01,0.042,0.624,0.28
S3048,Supplier F,8.65,2.29,0.134,0.191,0.937,0.235
S3049,Supplier G,11.7,1.71,0.013,0.045,0.524,0.283
S3050,Supplier H,14.79,3.08,0.116,0.113,0.65,0.345
S3051,Supplier I,4.51,1.92,0.061,0.205,0.587,0.275
S3052,Supplier J,7.16,1.82,0.113,0.128,0.872,0.206
S3053,Supplier K,8.85,2.58,0.066,0.214,0.43,0.371
S3054,Supplier L,6.86,2.51,0.02,0.099,0.518,0.261
S3055,Supplier M,16.94,2.46,0.117,0.24,0.526,0.455
S3056,Supplier N,6.57,3.47,0.02,0.068,0.996,0.102
S3057,Supplier O,7.78,3.08,0.139,0.029,0.742,0.222
S3058,Supplier P,10.82,2.71,0.017,0.221,0.483,0.358
S3059,Supplier Q,5.19,3.18,0.077,0.193,0.563,0.291
S3060,Supplier R,8.42,2.01,0.111,0.073,0.501,0.308
S3061,Supplier S,11.27,3.11,0.065,0.246,0.475,0.395
S3062,Supplier T,8.67,3.15,0.04,0.136,0.878,0.194
S3063,Supplier U,9.63,1.5,0.116,0.239,0.697,0.329
S3064,Supplier V,7.88,4.0,0.12,0.136,0.779,0.248
S3065,Supplier W,3.94,2.12,0.139,0.129,0.599,0.267
S3066,Supplier X,11.29,3.09,0.063,0.123,0.732,0.268
S3067,Supplier Y,17.02,4.16,0.081,0.097,0.555,0.375
S3068,Supplier Z,10.07,3.93,0.061,0.143,0.585,0.307
S3069,Supplier A,10.9,3.03,0.046,0.124,0.791,0.24
S3070,Supplier B,12.77,2.64,0.115,0.028,0.49,0.338
S3071,Supplier C,4.92,3.95,0.058,0.08,0.77,0.173
S3072,Supplier D,16.81,3.67,0.07,0.069,0.911,0.25
S3073,Supplier E,10.81,2.38,0.067,0.22,0.472,0.381
S3074,Supplier F,16.53,2.21,0.11,0.158,0.938,0.291
S3075,Supplier G,7.07,0.93,0.138,0.196,0.448,0.37
S3076,Supplier H,17.27,3.15,0.103,0.24,0.609,0.427
S3077,Supplier I,13.1,2.92,0.076,0.168,0.766,0.299
S3078,Supplier J,12.21,4.14,0.119,0.246,0.736,0.347
S3079,Supplier K,10.94,3.36,0.1,0.092,0.458,0.349
S3080,Supplier L,9.01,4.33,0.018,0.063,0.879,0.159
S3081,Supplier M,14.8,2.3,0.023,0.113,0.984,0.207
S3082,Supplier N,10.56,4.14,0.015,0.128,0.509,0.31
S3083,Supplier O,2.13,2.47,0.074,0.226,0.937,0.16
S3084,Supplier P,5.53,3.78,0.126,0.149,0.734,0.245
S3085,Supplier Q,9.26,1.54,0.054,0.087,0.962,0.161
S3086,Supplier R,11.24,3.24,0.064,0.191,0.506,0.363
S3087,Supplier S,9.77,1.02,0.137,0.136,0.875,0.245
S3088,Supplier T,14.88,2.73,0.127,0.057,0.436,0.392
S3089,Supplier U,2.2,3.44,0.103,0.153,0.93,0.145
S3090,Supplier V,10.57,2.48,0.047,0.23,0.804,0.275
S3091,Supplier W,2.73,1.95,0.026,0.214,0.622,0.237
S3092,Supplier X,13.04,3.85,0.012,0.155,0.514,0.343
S3093,Supplier Y,9.62,2.9,0.025,0.107,0.89,0.182
S3094,Supplier Z,11.68,2.51,0.051,0.04,0.762,0.225
S3095,Supplier A,6.54,3.04,0.087,0.128,0.616,0.267
S3096,Supplier B,15.12,5.64,0.019,0.193,0.666,0.336
S3097,Supplier C,14.17,4.15,0.029,0.103,0.896,0.226
S3098,Supplier D,12.33,4.16,0.035,0.074,0.603,0.286
S3099,Supplier E,9.48,3.44,0.098,0.234,0.454,0.392
S3100,Supplier F,12.32,3.17,0.096,0.209,0.947,0.261
S3101,Supplier G,7.17,0.6,0.087,0.167,0.632,0.284
S3102,Supplier H,13.42,2.32,0.045,0.051,0.609,0.29
S3103,Supplier I,16.6,2.52,0.062,0.053,0.523,0.355
S3104,Supplier J,14.28,1.13,0.024,0.044,0.938,0.188
S3105,Supplier K,7.08,1.84,0.042,0.162,0.531,0.293
S3106,Supplier L,11.45,1.02,0.136,0.047,0.782,0.253
S3107,Supplier M,4.83,2.96,0.147,0.214,0.928,0.214
S3108,Supplier N,12.29,3.82,0.101,0.248,0.421,0.436
S3109,Supplier O,11.8,4.11,0.138,0.104,0.897,0.246
S3110,Supplier P,2.52,3.41,0.1,0.124,0.646,0.221
S3111,Supplier Q,5.35,2.04,0.015,0.184,0.795,0.194
S3112,Supplier R,8.87,1.07,0.15,0.236,0.623,0.356
S3113,Supplier S,8.8,1.24,0.024,0.226,0.817,0.243
S3114,Supplier T,5.16,1.73,0.106,0.033,0.553,0.241
S3115,Supplier U,11.56,2.11,0.045,0.059,0.413,0.333
S3116,Supplier V,11.01,2.84,0.065,0.194,0.969,0.223
S3117,Supplier W,9.22,1.99,0.1,0.178,0.41,0.381
S3118,Supplier X,6.98,3.34,0.071,0.051,0.894,0.15
S3119,Supplier Y,14.19,2.77,0.045,0.135,0.501,0.364
S3120,Supplier Z,16.62,3.01,0.057,0.2,0.635,0.378
S3121,Supplier A,8.07,4.14,0.058,0.07,0.893,0.164
S3122,Supplier B,7.55,1.82,0.144,0.22,0.524,0.364
S3123,Supplier C,11.96,3.42,0.122,0.032,0.919,0.205
S3124,Supplier D,8.57,2.99,0.074,0.2,0.699,0.286
S3125,Supplier E,9.44,2.67,0.038,0.162,0.62,0.288
S3126,Supplier F,12.96,3.89,0.124,0.092,0.797,0.277
S3127,Supplier G,2.36,3.88,0.032,0.186,0.605,0.229
S3128,Supplier H,15.27,2.05,0.039,0.2,0.608,0.366
S3129,Supplier I,10.29,2.82,0.061,0.235,0.84,0.269
S3130,Supplier J,8.35,3.28,0.133,0.105,0.586,0.303
S3131,Supplier K,9.64,2.73,0.028,0.178,0.52,0.323
S3132,Supplier L,9.85,3.59,0.027,0.159,0.885,0.207
S3133,Supplier M,3.08,3.28,0.079,0.141,0.883,0.154
S3134,Supplier N,15.98,4.83,0.049,0.225,0.699,0.36
S3135,Supplier O,10.17,1.47,0.09,0.021,0.716,0.231
S3136,Supplier P,11.77,2.88,0.073,0.085,0.818,0.236
S3137,Supplier Q,13.81,2.09,0.071,0.144,0.706,0.312
S3138,Supplier R,5.92,3.6,0.026,0.061,0.65,0.199
S3139,Supplier S,11.89,1.38,0.03,0.229,0.997,0.223
S3140,Supplier T,8.93,3.35,0.125,0.169,0.489,0.36
S3141,Supplier U,13.39,2.37,0.134,0.13,0.756,0.313
S3142,Supplier V,2.0,2.27,0.043,0.207,0.932,0.141
S3143,Supplier W,9.6,1.55,0.026,0.124,0.812,0.212
S3144,Supplier X,7.59,2.53,0.017,0.148,0.929,0.164
S3145,Supplier Y,11.73,4.08,0.095,0.021,0.602,0.283
S3146,Supplier Z,11.88,2.97,0.11,0.104,0.563,0.336
S3147,Supplier A,7.17,3.63,0.062,0.052,0.911,0.144
S3148,Supplier B,7.15,4.66,0.105,0.179,0.636,0.294
S3149,Supplier C,9.56,3.26,0.11,0.13,0.826,0.244
S3150,Supplier D,6.41,2.44,0.141,0.089,0.489,0.31
S3151,Supplier E,13.37,3.47,0.019,0.128,0.854,0.236
S3152,Supplier F,8.52,2.46,0.037,0.068,0.729,0.208
S3153,Supplier G,2.0,2.5,0.02,0.233,0.561,0.253
S3154,Supplier H,8.5,1.48,0.132,0.032,0.697,0.242
S3155,Supplier I,5.85,3.93,0.121,0.219,0.818,0.249
S3156,Supplier J,3.47,2.61,0.09,0.138,0.407,0.304
S3157,Supplier K,5.05,3.18,0.022,0.162,0.782,0.189
S3158,Supplier L,10.44,1.96,0.048,0.09,0.725,0.242
S3159,Supplier M,15.31,3.44,0.052,0.242,0.532,0.411
S3160,Supplier N,11.25,2.24,0.089,0.085,0.852,0.226
S3161,Supplier O,7.57,2.86,0.046,0.155,0.582,0.282
S3162,Supplier P,11.82,3.88,0.02,0.248,0.566,0.356
S3163,Supplier Q,8.16,3.79,0.112,0.223,0.683,0.311
S3164,Supplier R,7.22,2.98,0.052,0.143,0.806,0.209
S3165,Supplier S,5.38,1.23,0.073,0.248,0.957,0.195
S3166,Supplier T,2.99,5.99,0.028,0.181,0.485,0.268
S3167,Supplier U,8.44,4.75,0.122,0.068,0.638,0.269
S3168,Supplier V,10.63,3.72,0.089,0.113,0.44,0.355
S3169,Supplier W,9.61,2.25,0.136,0.097,0.855,0.233
S3170,Supplier X,8.34,2.89,0.079,0.099,0.669,0.254
S3171,Supplier Y,6.22,2.46,0.142,0.195,0.824,0.25
S3172,Supplier Z,12.43,4.26,0.135,0.154,0.593,0.362
S3173,Supplier A,4.73,3.26,0.091,0.029,0.907,0.123
S3174,Supplier B,13.1,2.22,0.141,0.222,0.721,0.36
S3175,Supplier C,5.99,2.53,0.055,0.088,0.966,0.127
S3176,Supplier D,6.99,4.12,0.061,0.249,0.447,0.36
S3177,Supplier E,4.13,4.6,0.016,0.239,0.709,0.231
S3178,Supplier F,7.99,4.53,0.092,0.236,0.86,0.254
S3179,Supplier G,13.9,3.76,0.111,0.207,0.76,0.338
S3180,Supplier H,12.06,2.75,0.118,0.071,0.414,0.372
S3181,Supplier I,13.91,0.5,0.031,0.143,0.983,0.214
S3182,Supplier J,12.09,3.3,0.072,0.072,0.579,0.305
S3183,Supplier K,5.59,3.0,0.035,0.08,0.55,0.237
S3184,Supplier L,8.68,3.14,0.103,0.161,0.691,0.285
S3185,Supplier M,6.88,3.05,0.032,0.029,0.725,0.176
S3186,Supplier N,15.32,1.67,0.137,0.243,0.86,0.347
S3187,Supplier O,5.21,3.56,0.042,0.231,0.636,0.271
S3188,Supplier P,13.57,3.63,0.051,0.108,0.664,0.3
S3189,Supplier Q,13.57,3.68,0.129,0.139,0.721,0.326
S3190,Supplier R,17.32,3.95,0.074,0.127,0.637,0.363
S3191,Supplier S,8.36,3.6,0.013,0.223,0.949,0.194
S3192,Supplier T,12.85,2.59,0.079,0.178,0.911,0.258
S3193,Supplier U,19.13,2.93,0.022,0.084,0.673,0.332
S3194,Supplier V,7.53,3.09,0.148,0.123,0.4,0.364
S3195,Supplier W,3.86,3.11,0.092,0.119,0.941,0.141
S3196,Supplier X,2.48,4.0,0.046,0.241,0.475,0.297
S3197,Supplier Y,12.85,3.64,0.089,0.06,0.547,0.324
S3198,Supplier Z,2.47,5.08,0.021,0.041,0.491,0.202
S3199,Supplier A,8.51,5.21,0.122,0.223,0.508,0.371
S3200,Supplier B,11.75,3.08,0.14,0.226,0.882,0.299
S3201,Supplier C,10.74,0.5,0.132,0.22,0.748,0.324
S3202,Supplier D,11.7,4.24,0.058,0.138,0.974,0.203
S3203,Supplier E,10.89,2.46,0.056,0.172,0.539,0.338
S3204,Supplier F,15.12,2.2,0.015,0.15,0.691,0.31
S3205,Supplier G,6.19,2.6,0.101,0.036,0.986,0.121
S3206,Supplier H,7.29,2.55,0.085,0.157,0.896,0.201
S3207,Supplier I,6.91,3.61,0.074,0.023,0.837,0.157
S3208,Supplier J,13.32,1.44,0.137,0.095,0.513,0.372
S3209,Supplier K,13.6,1.92,0.034,0.234,0.862,0.285
S3210,Supplier L,11.8,3.34,0.011,0.09,0.609,0.276
S3211,Supplier M,14.73,3.62,0.02,0.236,0.718,0.334
S3212,Supplier N,5.29,3.64,0.041,0.078,0.765,0.171
S3213,Supplier O,16.67,2.21,0.015,0.092,0.766,0.28
S3214,Supplier P,16.09,2.02,0.08,0.165,0.836,0.308
S3215,Supplier Q,12.94,2.49,0.054,0.195,0.797,0.29
S3216,Supplier R,17.13,3.24,0.035,0.135,0.441,0.407
S3217,Supplier S,3.37,4.49,0.115,0.223,0.674,0.267
S3218,Supplier T,7.9,0.95,0.039,0.029,0.798,0.167
S3219,Supplier U,7.06,2.78,0.106,0.232,0.578,0.333
S3220,Supplier V,12.89,1.67,0.059,0.065,0.588,0.302
S3221,Supplier W,5.8,1.35,0.082,0.223,0.475,0.338
S3222,Supplier X,13.03,3.97,0.141,0.112,0.651,0.336
S3223,Supplier Y,15.48,3.54,0.015,0.212,0.992,0.248
S3224,Supplier Z,12.78,3.45,0.08,0.174,0.571,0.358
S3225,Supplier A,11.14,3.92,0.13,0.06,0.719,0.272
S3226,Supplier B,6.05,2.52,0.092,0.231,0.846,0.236
S3227,Supplier C,6.61,2.57,0.049,0.076,0.408,0.294
S3228,Supplier D,15.0,5.19,0.066,0.076,0.94,0.225
S3229,Supplier E,13.12,2.75,0.105,0.207,0.632,0.367
S3230,Supplier F,9.84,3.74,0.135,0.044,0.921,0.194
S3231,Supplier G,8.33,3.01,0.016,0.071,0.423,0.291
S3232,Supplier H,2.0,1.15,0.02,0.136,0.487,0.236
S3233,Supplier I,5.72,0.96,0.056,0.211,0.594,0.286
S3234,Supplier J,17.65,2.42,0.043,0.054,0.607,0.333
S3235,Supplier K,4.88,4.06,0.047,0.146,0.909,0.153
S3236,Supplier L,10.76,3.79,0.041,0.184,0.407,0.375
S3237,Supplier M,14.03,3.91,0.037,0.218,0.785,0.307
S3238,Supplier N,4.98,2.01,0.028,0.235,0.479,0.312
S3239,Supplier O,10.74,4.62,0.141,0.2,0.894,0.276
S3240,Supplier P,13.75,2.04,0.03,0.17,0.867,0.258
S3241,Supplier Q,10.05,3.21,0.039,0.12,0.7,0.254
S3242,Supplier R,21.47,2.99,0.044,0.046,0.528,0.393
S3243,Supplier S,3.33,2.83,0.141,0.183,0.781,0.229
S3244,Supplier T,14.23,4.34,0.116,0.248,0.494,0.44
S3245,Supplier U,9.31,2.29,0.121,0.189,0.514,0.363
S3246,Supplier V,13.09,1.65,0.025,0.024,0.776,0.217
S3247,Supplier W,11.77,3.02,0.127,0.134,0.995,0.224
S3248,Supplier X,7.07,2.6,0.067,0.161,0.935,0.182
S3249,Supplier Y,10.92,6.38,0.047,0.179,0.756,0.273
S3250,Supplier Z,2.57,3.68,0.091,0.186,0.723,0.219
S3251,Supplier A,12.41,2.59,0.125,0.148,0.999,0.234
S3252,Supplier B,11.19,1.94,0.119,0.071,0.728,0.27
S3253,Supplier C,12.55,1.12,0.135,0.237,0.652,0.378
S3254,Supplier D,14.23,1.97,0.14,0.18,0.946,0.287
S3255,Supplier E,11.47,3.11,0.043,0.074,0.541,0.3
S3256,Supplier F,10.59,4.43,0.069,0.094,0.459,0.334
S3257,Supplier G,6.48,4.12,0.012,0.232,0.78,0.228
S3258,Supplier H,7.15,3.23,0.133,0.224,0.458,0.377
S3259,Supplier I,14.75,2.68,0.032,0.113,0.624,0.318
S3260,Supplier J,15.75,3.27,0.131,0.029,0.654,0.325
S3261,Supplier K,9.05,2.48,0.056,0.031,0.729,0.207
S3262,Supplier L,10.18,4.72,0.062,0.085,0.995,0.162
S3263,Supplier M,6.38,2.81,0.015,0.165,0.533,0.276
S3264,Supplier N,14.69,2.91,0.056,0.154,0.625,0.343
S3265,Supplier O,12.66,0.78,0.134,0.166,0.479,0.403
S3266,Supplier P,17.76,2.8,0.014,0.185,0.765,0.328
S3267,Supplier Q,6.49,3.84,0.067,0.024,0.837,0.15
S3268,Supplier R,8.49,1.93,0.014,0.044,0.689,0.202
S3269,Supplier S,10.93,2.25,0.062,0.103,0.547,0.311
S3270,Supplier T,12.59,3.79,0.034,0.056,0.773,0.23
S3271,Supplier U,9.14,1.52,0.045,0.037,0.723,0.207
S3272,Supplier V,6.51,4.06,0.133,0.167,0.503,0.334
S3273,Supplier W,13.53,2.47,0.071,0.208,0.643,0.354
S3274,Supplier X,12.88,2.61,0.048,0.193,0.661,0.327
S3275,Supplier Y,6.33,1.88,0.093,0.208,0.99,0.187
S3276,Supplier Z,15.42,3.38,0.03,0.173,0.91,0.263
S3277,Supplier A,14.68,5.46,0.046,0.189,0.841,0.289
S3278,Supplier B,10.54,3.78,0.086,0.083,0.933,0.193
S3279,Supplier C,10.32,2.14,0.043,0.248,0.841,0.267
S3280,Supplier D,12.22,4.14,0.105,0.062,0.942,0.206
S3281,Supplier E,6.55,2.68,0.079,0.069,0.433,0.295
S3282,Supplier F,10.12,4.37,0.118,0.086,0.674,0.281
S3283,Supplier G,2.0,3.81,0.143,0.244,0.848,0.22
S3284,Supplier H,13.51,0.5,0.026,0.247,0.75,0.319
S3285,Supplier I,3.75,2.0,0.057,0.203,0.505,0.29
S3286,Supplier J,16.01,3.94,0.055,0.165,0.604,0.367
S3287,Supplier K,8.68,3.15,0.031,0.14,0.591,0.278
S3288,Supplier L,9.15,1.98,0.123,0.243,0.557,0.371
S3289,Supplier M,7.49,2.37,0.116,0.18,0.606,0.312
S3290,Supplier N,8.85,1.09,0.078,0.237,0.709,0.302
S3291,Supplier O,15.67,2.91,0.085,0.093,0.913,0.254
S3292,Supplier P,2.0,5.21,0.018,0.097,0.845,0.112
S3293,Supplier Q,15.11,3.8,0.088,0.217,0.901,0.302
S3294,Supplier R,11.35,5.19,0.121,0.054,0.93,0.205
S3295,Supplier S,5.17,3.88,0.09,0.238,0.65,0.288
S3296,Supplier T,5.7,4.03,0.047,0.137,0.608,0.248
S3297,Supplier U,16.71,4.97,0.103,0.233,0.435,0.471
S3298,Supplier V,6.22,3.38,0.061,0.097,0.958,0.138
S3299,Supplier W,5.39,2.81,0.086,0.185,0.439,0.33
S3300,Supplier X,14.55,4.03,0.078,0.131,0.845,0.276
S3301,Supplier Y,11.35,4.45,0.063,0.164,0.627,0.316
S3302,Supplier Z,6.25,2.52,0.111,0.136,0.969,0.17
S3303,Supplier A,10.87,2.28,0.134,0.242,0.652,0.364
S3304,Supplier B,5.9,3.14,0.011,0.179,0.89,0.168
S3305,Supplier C,14.4,3.83,0.141,0.078,0.57,0.361
S3306,Supplier D,14.25,3.8,0.082,0.229,0.579,0.393
S3307,Supplier E,12.13,1.58,0.108,0.088,0.757,0.272
S3308,Supplier F,11.45,4.91,0.13,0.105,0.999,0.209
S3309,Supplier G,17.04,2.36,0.075,0.043,0.711,0.305
S3310,Supplier H,10.0,2.73,0.127,0.227,0.962,0.253
S3311,Supplier I,5.27,2.1,0.035,0.086,0.872,0.139
S3312,Supplier J,11.8,5.7,0.032,0.08,0.878,0.199
S3313,Supplier K,18.34,3.24,0.102,0.232,0.662,0.418
S3314,Supplier L,5.94,2.15,0.132,0.205,0.632,0.305
S3315,Supplier M,8.55,3.86,0.135,0.052,0.515,0.306
S3316,Supplier N,11.67,3.77,0.1,0.197,0.978,0.242
S3317,Supplier O,9.78,2.81,0.084,0.23,0.976,0.231
S3318,Supplier P,6.07,3.84,0.056,0.038,0.848,0.144
S3319,Supplier Q,14.49,2.17,0.147,0.21,0.578,0.414
S3320,Supplier R,19.28,2.51,0.055,0.146,0.547,0.409
S3321,Supplier S,10.78,0.99,0.114,0.174,0.993,0.225
S3322,Supplier T,6.38,1.68,0.084,0.133,0.44,0.319
S3323,Supplier U,3.8,4.81,0.095,0.18,0.906,0.176
S3324,Supplier V,11.03,4.64,0.065,0.028,0.613,0.264
S3325,Supplier W,14.42,3.07,0.145,0.195,0.651,0.385
S3326,Supplier X,11.9,4.66,0.09,0.028,0.899,0.196
S3327,Supplier Y,9.99,2.84,0.141,0.125,0.454,0.37
S3328,Supplier Z,7.64,2.76,0.011,0.055,0.613,0.219
S3329,Supplier A,5.63,3.06,0.09,0.209,0.971,0.185
S3330,Supplier B,13.34,2.88,0.11,0.092,0.819,0.269
S3331,Supplier C,13.66,2.78,0.114,0.124,0.853,0.276
S3332,Supplier D,3.82,4.14,0.137,0.119,0.855,0.184
S3333,Supplier E,16.36,3.15,0.011,0.198,0.436,0.416
S3334,Supplier F,12.3,3.71,0.01,0.131,0.522,0.323
S3335,Supplier G,15.6,4.03,0.076,0.201,0.695,0.359
S3336,Supplier H,4.63,3.39,0.014,0.037,0.621,0.18
S3337,Supplier I,4.54,2.03,0.146,0.064,0.647,0.236
S3338,Supplier J,9.4,1.65,0.041,0.147,0.869,0.209
S3339,Supplier K,12.01,3.15,0.076,0.238,0.409,0.423
S3340,Supplier L,17.19,2.83,0.019,0.037,0.796,0.255
S3341,Supplier M,12.82,3.09,0.083,0.03,0.4,0.353
S3342,Supplier N,9.03,2.98,0.063,0.056,0.438,0.307
S3343,Supplier O,5.89,5.58,0.016,0.167,0.645,0.239
S3344,Supplier P,14.92,1.67,0.057,0.112,0.905,0.245
S3345,Supplier Q,6.14,1.01,0.065,0.21,0.487,0.325
S3346,Supplier R,16.51,3.33,0.149,0.037,0.733,0.319
S3347,Supplier S,8.86,2.62,0.039,0.065,0.807,0.188
S3348,Supplier T,16.36,3.32,0.086,0.089,0.538,0.372
S3349,Supplier U,12.72,3.58,0.148,0.164,0.707,0.34
S3350,Supplier V,9.45,4.28,0.121,0.178,0.947,0.23
S3351,Supplier W,7.92,1.49,0.149,0.049,0.707,0.246
S3352,Supplier X,8.64,2.44,0.146,0.237,0.494,0.391
S3353,Supplier Y,11.71,3.43,0.079,0.098,0.777,0.255
S3354,Supplier Z,10.31,3.77,0.107,0.184,0.755,0.293
S3355,Supplier A,7.62,5.19,0.025,0.141,0.416,0.318
S3356,Supplier B,9.34,3.96,0.072,0.071,0.454,0.314
S3357,Supplier C,10.31,2.94,0.123,0.215,0.494,0.39
S3358,Supplier D,2.0,2.11,0.081,0.208,0.482,0.291
S3359,Supplier E,11.83,2.44,0.108,0.111,0.556,0.339
S3360,Supplier F,6.08,2.41,0.114,0.155,0.672,0.267
S3361,Supplier G,5.39,3.66,0.045,0.079,0.623,0.217
S3362,Supplier H,3.25,3.26,0.133,0.179,0.934,0.177
S3363,Supplier I,2.82,1.68,0.074,0.091,0.767,0.164
S3364,Supplier J,4.58,2.56,0.039,0.214,0.926,0.17
S3365,Supplier K,7.16,3.88,0.131,0.07,0.716,0.237
S3366,Supplier L,17.81,3.35,0.068,0.023,0.454,0.379
S3367,Supplier M,7.9,3.57,0.115,0.082,0.678,0.254
S3368,Supplier N,10.71,3.38,0.087,0.064,0.893,0.199
S3369,Supplier O,11.6,4.63,0.063,0.137,0.516,0.341
S3370,Supplier P,10.52,3.24,0.123,0.067,0.455,0.345
S3371,Supplier Q,9.69,2.61,0.092,0.196,0.598,0.333
S3372,Supplier R,5.22,2.08,0.065,0.076,0.633,0.218
S3373,Supplier S,15.8,3.25,0.025,0.183,0.584,0.366
S3374,Supplier T,17.23,0.56,0.135,0.153,0.481,0.443
S3375,Supplier U,3.27,2.82,0.015,0.247,0.551,0.272
S3376,Supplier V,5.9,2.79,0.131,0.25,0.809,0.269
S3377,Supplier W,8.88,1.64,0.06,0.22,0.632,0.311
S3378,Supplier X,6.14,2.07,0.1,0.195,0.78,0.245
S3379,Supplier Y,12.02,3.81,0.139,0.109,0.722,0.303
S3380,Supplier Z,7.09,3.23,0.031,0.193,0.729,0.242
S3381,Supplier A,18.66,3.1,0.089,0.24,0.549,0.454
S3382,Supplier B,14.76,3.31,0.117,0.025,0.713,0.291
S3383,Supplier C,10.85,3.09,0.116,0.144,0.414,0.388
S3384,Supplier D,14.11,4.24,0.084,0.07,0.659,0.305
S3385,Supplier E,14.42,3.12,0.097,0.148,0.744,0.319
S3386,Supplier F,7.74,1.54,0.116,0.127,0.509,0.322
S3387,Supplier G,6.74,4.63,0.128,0.152,0.554,0.313
S3388,Supplier H,10.31,3.37,0.117,0.147,0.532,0.349
S3389,Supplier I,13.45,2.41,0.06,0.241,0.442,0.422
S3390,Supplier J,10.56,1.75,0.15,0.147,0.609,0.342
S3391,Supplier K,3.69,3.4,0.071,0.215,0.987,0.155
S3392,Supplier L,6.79,2.88,0.013,0.094,0.612,0.227
S3393,Supplier M,9.7,4.57,0.061,0.121,0.676,0.267
S3394,Supplier N,9.7,2.65,0.028,0.128,0.792,0.222
S3395,Supplier O,17.89,2.16,0.027,0.084,0.789,0.287
S3396,Supplier P,4.46,3.9,0.049,0.107,0.97,0.116
S3397,Supplier Q,12.02,3.93,0.017,0.158,0.915,0.216
